skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
OS_PROCESSES,Processes & Programs,OP_C01_IDENTITY,How a running thing is named,OP_F01_A_RUNNING_THING_HAS_A_NUMBER,"Each running process is given a number that identifies it while it runs, and that number is how anything else refers to it.",OP_FAM01_IDENTIFIER_ROLE,Recognising what a process identifier is for,"Given a described situation, say what the identifier refers to and what it does not.",D1,D2,REMEMBER,mcq_single,The identifier treated as naming the program rather than this run of it; treated as fixed for a program across restarts; treated as a position in a list.,OP_RG_IDENTITY,Keep this about the identifier alone. Whether a program differs from a process is the parent skill and is not re-asked.,4,1,0,0,0,5
OS_PROCESSES,Processes & Programs,OP_C02_STATES,The condition a process is in,OP_F02_A_PROCESS_IS_NOT_ALWAYS_RUNNING,"A process exists in one of several conditions — using the processor, ready and waiting for it, or blocked waiting for something else.",OP_FAM02_STATE_NAMING,Naming the condition a described process is in,"Given a description of what a process is doing, name its condition.",D1,D2,REMEMBER,mcq_single,"Waiting for the processor confused with waiting for input, which are different conditions with different remedies; anything not finished called running.",OP_RG_LIFECYCLE,The two kinds of waiting are the whole of this family; a stem that does not distinguish them measures nothing.,3,1,0,0,0,4
OS_PROCESSES,Processes & Programs,OP_C03_RELATIONSHIPS,Processes that start others,OP_F03_PROCESSES_ARE_STARTED_BY_PROCESSES,"A process is started by another, which leaves a relationship between them that outlives the starting.",OP_FAM03_PARENT_CHILD,Recognising that one process started another,"Given a described situation, say which process started which.",D1,D2,UNDERSTAND,mcq_single,"The relationship read as containment, with the child assumed to run inside the parent; the order reversed; the two treated as unrelated once both are running.",OP_RG_RELATIONSHIPS,,3,1,0,0,0,4
OS_PROCESSES,Processes & Programs,OP_C02_STATES,The condition a process is in,OP_F04_SOMETHING_MOVES_A_PROCESS_BETWEEN_CONDITIONS,"A process changes condition because of a specific event — being given the processor, asking for input, or the input arriving.",OP_FAM04_STATE_TRANSITION,Saying what moved a process between conditions,"Given a process that has changed condition, identify the event responsible.",D2,D3,UNDERSTAND,mcq_single,An event named that would cause a different transition; the transition attributed to the process deciding; the direction reversed.,OP_RG_LIFECYCLE,,0,1,1,0,0,2
OS_PROCESSES,Processes & Programs,OP_C04_ATTACHMENT,Whether it holds the terminal,OP_F05_A_JOB_MAY_OR_MAY_NOT_HOLD_THE_TERMINAL,"A process started in the foreground holds the terminal until it finishes; one in the background does not, and the terminal remains usable.",OP_FAM05_FOREGROUND_BACKGROUND,Deciding which way a described job was started,"Given a described session, say whether the job holds the terminal and what follows.",D2,D3,UNDERSTAND,mcq_single,"A background job assumed to produce no output on the terminal, which it may still do; a foreground job assumed to have stopped because the prompt has not returned.",OP_RG_ATTACHMENT,That a background job can still write to the screen is the detail worth an item.,0,1,1,0,0,2
OS_PROCESSES,Processes & Programs,OP_C05_ENDING,How a process finishes,OP_F06_A_PROCESS_LEAVES_A_RESULT_BEHIND,"A finishing process reports a value saying whether it succeeded, and whatever started it can read that value.",OP_FAM06_EXIT_RESULT,Reasoning about what a finished process reports,"Given a process that has ended, say what is available afterwards and to whom.",D2,D4,APPLY,mcq_single,The reported value confused with what the process printed; success assumed because output appeared; the value assumed readable by anything rather than by what started it.,OP_RG_ENDING,"Output and result are different channels, and a process can print plenty while reporting failure.",0,1,1,1,0,3
OS_PROCESSES,Processes & Programs,OP_C05_ENDING,How a process finishes,OP_F07_ASKING_AND_FORCING_ARE_DIFFERENT,"A process can be asked to stop, which it may handle and tidy up after, or stopped outright, which it cannot refuse and cannot prepare for.",OP_FAM07_STOP_REQUEST_EFFECT,Predicting what a request to stop actually does,"Given a request to stop a process, say what the process is able to do about it.",D2,D4,APPLY,mcq_single,Both kinds treated as immediate; the polite request assumed always obeyed; the forced stop assumed to give the process a chance to save.,OP_RG_ENDING,Unsaved work surviving one and not the other is the consequence that makes this worth measuring.,0,1,1,1,0,3
OS_PROCESSES,Processes & Programs,OP_C03_RELATIONSHIPS,Processes that start others,OP_F08_A_CHILD_NEED_NOT_DIE_WITH_ITS_PARENT,"A process whose starter has ended usually keeps running, and is adopted rather than stopped.",OP_FAM08_SURVIVAL,Predicting what happens to a child when its starter ends,"Given a parent that has ended, say what becomes of the process it started.",D2,D4,APPLY,mcq_single,The child assumed to stop with its parent — the intuitive answer and the wrong one; the child assumed to become unreachable; the whole tree assumed to be cleaned up.,OP_RG_RELATIONSHIPS,A closed terminal leaving a job running is the situation students actually meet.,0,1,1,1,0,3
OS_PROCESSES,Processes & Programs,OP_C01_IDENTITY,How a running thing is named,OP_F09_AN_IDENTIFIER_IS_ONLY_UNIQUE_WHILE_IT_LIVES,An identifier belongs to one process at a time and can be given to a different process after the first has ended.,OP_FAM09_IDENTIFIER_REUSE,Reasoning about an identifier recorded earlier,"Given an identifier recorded some time ago, say what can now be concluded from it.",D2,D4,APPLY,mcq_single,The identifier assumed still to name the original process; assumed to name nothing once the original ended; the risk described as theoretical where the stem shows a reuse.,OP_RG_IDENTITY,"Acting on a stale identifier is how the wrong process gets stopped, which the diagnosis family then picks up.",0,1,1,1,0,3
OS_PROCESSES,Processes & Programs,OP_C06_OBSERVATION,Reading what is running,OP_F10_A_LISTING_IS_A_SNAPSHOT,A listing of running processes describes the moment it was taken and may be out of date by the time it is read.,OP_FAM10_LISTING_INTERPRETATION,Reading a described listing of running processes,"Given a described listing, say what it shows and what cannot be concluded from it.",D2,D4,APPLY,mcq_single,A process absent from the listing concluded never to have run; a high figure at one instant read as a sustained condition; the snapshot treated as continuously updating.,OP_RG_OBSERVATION,"Listings are described in words with named columns, since this bank cannot rely on any tool's exact output.",0,1,1,1,0,3
OS_PROCESSES,Processes & Programs,OP_C07_FAULTS,When a process will not go,OP_F11_A_PROCESS_WAITING_ON_SOMETHING_ELSE_CANNOT_RESPOND,A process blocked waiting for something outside itself cannot act on a polite request to stop until the wait ends.,OP_FAM11_UNRESPONSIVE_DIAGNOSIS,Diagnosing a process that will not stop when asked,"Given a process ignoring a stop request, identify why and what would work.",D3,D4,ANALYZE,mcq_single,"The process described as having crashed, which would be a different condition; the request assumed not to have been delivered; forcing it proposed without noting what is lost.",OP_RG_FAULTS,,0,0,1,1,0,2
OS_PROCESSES,Processes & Programs,OP_C07_FAULTS,When a process will not go,OP_F12_STOPPING_THE_WRONG_PROCESS_LOOKS_LIKE_SUCCESS,"An action aimed at an identifier that now belongs to something else succeeds, and stops the wrong thing.",OP_FAM12_WRONG_TARGET_DIAGNOSIS,Diagnosing an action that hit the wrong process,"Given an unexpected consequence after stopping a process, decide whether the target was wrong.",D3,D4,ANALYZE,mcq_single,"The original process blamed for side effects; the command reported as having failed, where it reported success; a second unrelated fault proposed.",OP_RG_FAULTS,That the command reports success is the detail that makes this hard and must appear in every stem.,0,0,1,1,0,2
OS_PROCESSES,Processes & Programs,OP_C08_WHOLE_LIFE,Reasoning across the whole life,OP_F13_THE_LIFE_IS_A_SEQUENCE_WITH_CONSEQUENCES,"What a process leaves behind — files, children, a reported result — depends on how it ended as much as on what it did.",OP_FAM13_LIFECYCLE_REASONING,Reasoning about what a process left behind,"Given how a process ran and ended, say what remains afterwards.",D3,D5,ANALYZE,mcq_single,"Everything assumed cleaned up on exit; nothing assumed cleaned up; a consequence named that depends on how it ended, stated as though it always followed.",OP_RG_LIFECYCLE,,0,0,1,1,3,5
OS_PROCESSES,Processes & Programs,OP_C09_CHOICE,Choosing how to intervene,OP_F14_HOW_TO_STOP_SOMETHING_DEPENDS_ON_WHAT_IT_IS_DOING,"Whether to ask, to wait, or to force depends on what the process is holding and what would be lost.",OP_FAM14_INTERVENTION_CHOICE,Choosing how to stop a process safely,"Given a process and what it is doing, choose the intervention that meets the requirement.",D4,D5,EVALUATE,mcq_single,Forcing chosen where the process is mid-write and would leave a corrupt file; waiting chosen where the stem states the wait is unbounded; an intervention aimed at the wrong level.,OP_RG_CHOICE,"Every option must be a real intervention, wrong only for the situation described.",0,0,0,1,4,5
OS_PROCESSES,Processes & Programs,OP_C09_CHOICE,Choosing how to intervene,OP_F15_THE_SAME_MODEL_DESCRIBES_OTHER_RUNTIMES,"Identity, condition, a starting relationship and a reported result describe containers, jobs and tasks as well as processes.",OP_FAM15_MODEL_TRANSFER,Applying the process model to an unfamiliar runtime,"Given an unfamiliar runtime described in its own terms, answer a question about its behaviour.",D4,D5,EVALUATE,mcq_single,"An answer that would hold if the runtime cleaned up its children, where the stem says otherwise; an answer requiring a property the stem does not grant; the model applied at the wrong level.",OP_RG_CHOICE,"The runtime is fully described in the stem and never named, so this measures transfer rather than familiarity.",0,0,0,1,3,4
OS_MEMORY,Memory Concepts,OM_C01_KINDS,Two places things are kept,OM_F01_WORKING_MEMORY_IS_NOT_STORAGE,Working memory holds what a program is using now and is lost when it ends; storage holds what survives.,OM_FAM01_MEMORY_VS_STORAGE,Deciding which of the two a described thing is in,"Given a described item, say whether it is in working memory or in storage.",D1,D2,REMEMBER,mcq_single,An opened file assumed to be entirely in memory; a variable assumed to be on disk because the program was loaded from there; the two treated as interchangeable because both hold data.,OM_RG_KINDS,,4,1,0,0,0,5
OS_MEMORY,Memory Concepts,OM_C02_REGIONS,Two regions inside a program,OM_F02_SOME_VALUES_ARE_TIED_TO_A_CALL,Values belonging to a call live in a region that is released when the call returns; values meant to outlive it live in a region that is not.,OM_FAM02_REGION_RECOGNITION,Deciding which region a described value lives in,"Given a described value and how long it is needed, say which region holds it.",D1,D2,REMEMBER,mcq_single,Size used as the criterion rather than lifetime; every value assumed to live in one region; a value returned from a call assumed to be released with it.,OM_RG_REGIONS,"Lifetime rather than size is the rule, and size is the criterion students reach for first.",3,1,0,0,0,4
OS_MEMORY,Memory Concepts,OM_C03_ADDRESSES,What an address refers to,OM_F03_A_PROGRAM_ADDRESS_IS_NOT_A_HARDWARE_ADDRESS,"The addresses a program sees are its own, and two programs may hold the same address referring to different physical memory.",OM_FAM03_ADDRESS_MEANING,Recognising what an address a program sees refers to,"Given two programs holding the same address, say whether they refer to the same memory.",D1,D2,UNDERSTAND,mcq_single,The same address assumed to mean the same location; addresses assumed to be assigned in the order programs start; the address assumed meaningless.,OM_RG_ADDRESSES,"This is the fact that makes isolation intelligible rather than magical, and the parent skill asserts isolation without explaining it.",3,1,0,0,0,4
OS_MEMORY,Memory Concepts,OM_C02_REGIONS,Two regions inside a program,OM_F04_LIFETIME_IS_DECIDED_BY_HOW_IT_WAS_OBTAINED,"How long a piece of memory lasts is decided by how it was obtained, not by what is stored in it.",OM_FAM04_LIFETIME_REASONING,Saying how long a described allocation lasts,"Given a described allocation, say when it is released.",D2,D3,UNDERSTAND,mcq_single,Release assumed when the last use passes; release assumed only at program exit; lifetime tied to the size of what is held.,OM_RG_REGIONS,,0,1,1,0,0,2
OS_MEMORY,Memory Concepts,OM_C04_CALL_DEPTH,What a chain of calls costs,OM_F05_EACH_CALL_TAKES_ITS_OWN_SPACE,"Every call in progress holds its own space, so a chain of calls holds space for all of them at once.",OM_FAM05_CALL_DEPTH_EFFECT,Reasoning about what a chain of calls holds,"Given a described chain of calls, say how much is held and when it is released.",D2,D3,UNDERSTAND,mcq_single,Only the innermost call assumed to hold space; space assumed released as each call is entered; the total assumed independent of depth.,OM_RG_DEPTH,,0,1,1,0,0,2
OS_MEMORY,Memory Concepts,OM_C05_RELEASE,Giving memory back,OM_F06_MEMORY_NOT_GIVEN_BACK_IS_STILL_HELD,"Memory obtained for an indefinite lifetime stays held until it is released, whether or not anything still uses it.",OM_FAM06_RELEASE_EFFECT,Reasoning about memory that is no longer used,"Given memory that is no longer needed, say whether it is available again.",D2,D4,APPLY,mcq_single,"Memory assumed reclaimed when the last reference goes, which depends on the language and is stated in the stem; assumed reclaimed at the end of the enclosing call.",OM_RG_RELEASE,"Whether the language reclaims automatically must be stated in every stem, or the item has two defensible answers.",0,1,1,1,0,3
OS_MEMORY,Memory Concepts,OM_C06_PRESSURE,Using more than there is,OM_F07_MORE_MEMORY_THAN_EXISTS_IS_BORROWED_FROM_STORAGE,"When programs want more memory than physically exists, some of it is kept in storage and fetched back, which is far slower.",OM_FAM07_PRESSURE_EFFECT,Predicting what happens when memory is oversubscribed,"Given a machine using more memory than it has, say what is observed.",D2,D4,APPLY,mcq_single,"An immediate failure assumed, where slowness comes first; the slowdown attributed to the processor; the borrowing assumed free because it works.",OM_RG_PRESSURE,That it gets slow before it fails is the observation that makes memory pressure diagnosable at all.,0,1,1,1,0,3
OS_MEMORY,Memory Concepts,OM_C03_ADDRESSES,What an address refers to,OM_F08_SHARING_IS_ARRANGED_RATHER_THAN_AUTOMATIC,Two programs see separate memory unless something was specifically arranged to let them share.,OM_FAM08_SHARING_REASONING,Deciding whether two programs see the same memory,"Given two described programs, say whether a change made by one is visible to the other.",D2,D4,APPLY,mcq_single,Sharing assumed because both run on one machine; sharing assumed because both were started from the same program; sharing declared impossible.,OM_RG_ADDRESSES,,0,1,1,1,0,3
OS_MEMORY,Memory Concepts,OM_C07_FOOTPRINT,How much something needs,OM_F09_THE_NEED_FOLLOWS_FROM_WHAT_IS_HELD_AT_ONCE,"What a program needs is decided by how much it holds simultaneously, not by how much it processes in total.",OM_FAM09_FOOTPRINT_REASONING,Reasoning about how much memory a task needs,"Given a described task, say what determines the memory it requires.",D2,D4,APPLY,mcq_single,"Total data processed offered as the requirement, which is the dominant confusion; the file size offered where the program reads a line at a time; the requirement assumed fixed regardless of approach.",OM_RG_FOOTPRINT,Reading a large file line by line versus loading it whole is the clearest pair and should recur.,0,1,1,1,0,3
OS_MEMORY,Memory Concepts,OM_C06_PRESSURE,Using more than there is,OM_F10_RUNNING_OUT_HAS_RECOGNISABLE_SYMPTOMS,"Exhausting memory shows as a refusal to allocate, as a process being stopped from outside, or as sustained slowness — not usually as a clear message.",OM_FAM10_EXHAUSTION_SYMPTOM,Recognising what running out of memory looks like,"Given described symptoms, say whether memory exhaustion accounts for them.",D2,D4,APPLY,mcq_single,"A process disappearing without a message attributed to a crash in its own code; symptoms attributed to memory where the stem points elsewhere, so the family does not teach one answer.",OM_RG_PRESSURE,,0,1,1,1,0,3
OS_MEMORY,Memory Concepts,OM_C08_FAULTS,Memory that grows,OM_F11_STEADY_GROWTH_MEANS_SOMETHING_IS_NEVER_RELEASED,Memory rising steadily and never falling means something is being obtained repeatedly and released never.,OM_FAM11_GROWTH_DIAGNOSIS,Diagnosing memory that only ever rises,"Given a described growth pattern, say what it indicates and what would confirm it.",D3,D4,ANALYZE,mcq_single,"Growth that levels off diagnosed as a leak, which it is not; the fault attributed to load, where the stem holds load constant; restarting proposed as a diagnosis rather than a mitigation.",OM_RG_FAULTS,A pattern that rises and levels off must appear somewhere in the family as a non-fault.,0,0,1,1,0,2
