skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
JS_BASICS,JavaScript Basics,JS_C01_VALUES,Values and types,JS_F01_VALUE_TYPES,"A value is a number, string, boolean, array, object, or the two empty values, and each behaves differently.",JS_FAM01_VALUE_TYPE_RECOGNITION,Naming the type of a value,"Given values written in code, name each type.",D1,D2,REMEMBER,mcq_single,An array called an object of no particular kind; a quoted number called a number; the two empty values treated as the same thing. The empty-value pair is the productive case.,JS_RG_TYPES,,4,1,0,0,0,5
JS_BASICS,JavaScript Basics,JS_C02_DECLARATION,Declaring variables,JS_F02_DECLARATION_FORMS_DIFFER,A variable declared as reassignable can be changed; one declared as constant cannot be reassigned.,JS_FAM02_DECLARATION_RECOGNITION,Recognising what a declaration permits,Say whether a described reassignment is allowed.,D1,D2,REMEMBER,mcq_single,"A constant assumed to make its contents immutable — the real confusion, since a constant array can still be modified; reassignment assumed always allowed; declaration assumed optional.",JS_RG_DECLARATION,The constant-array case belongs at D2 and is worth most of this family.,3,1,0,0,0,4
JS_BASICS,JavaScript Basics,JS_C03_OUTPUT,Seeing a value,JS_F03_LOGGING_SHOWS_A_VALUE,"Logging displays a value at the moment it runs, and shows the value rather than the expression.",JS_FAM03_LOG_OUTPUT,What a single log produces,Give what one or two log statements output.,D1,D2,UNDERSTAND,mcq_single,The expression shown rather than its value; the variable name printed; the value after a later change rather than at the time of logging.,JS_RG_OUTPUT,,3,1,0,0,0,4
JS_BASICS,JavaScript Basics,JS_C04_OPERATORS,Operators and conversion,JS_F04_PLUS_DEPENDS_ON_TYPES,"The plus operator adds numbers and joins strings, so the types of its operands decide the result.",JS_FAM04_PLUS_BEHAVIOUR,Predicting what plus produces,Give the result and type of plus applied to mixed operands.,D2,D3,APPLY,mcq_single,A number and a string added numerically; the concatenation given without its quotes hiding the type; an error claimed where the operation is legal. Mixing a number with a numeric string is the essential stem.,JS_RG_OPERATORS,,0,1,1,0,0,2
JS_BASICS,JavaScript Basics,JS_C05_EQUALITY,Comparing values,JS_F05_TWO_KINDS_OF_EQUALITY,One equality comparison converts types before comparing and the other does not.,JS_FAM05_EQUALITY_COMPARISON,Deciding whether two values compare equal,"Say whether a comparison holds, for both forms of equality.",D2,D3,APPLY,mcq_single,The two forms treated as identical; the converting form assumed never to match across types; a case where they genuinely agree offered as though they differ. Comparing a number with its string form is the canonical stem.,JS_RG_EQUALITY,The highest-value fact in the skill and the source of the most first-year bugs.,0,1,1,0,0,2
JS_BASICS,JavaScript Basics,JS_C06_TRUTHINESS,Truth in a condition,JS_F06_VALUES_HAVE_TRUTHINESS,"Zero, the empty string and the empty values are false in a condition; an empty array is not.",JS_FAM06_TRUTHINESS,Deciding whether a value passes a condition,Say whether a condition holds when the value tested is not a boolean.,D2,D4,ANALYZE,mcq_single,"An empty array assumed false — the case that separates this from other languages; zero assumed true; the string ""0"" assumed false. Each is a defensible guess.",JS_RG_EQUALITY,,0,1,1,1,0,3
JS_BASICS,JavaScript Basics,JS_C07_ARRAYS,Arrays,JS_F07_ARRAYS_ARE_INDEXED_AND_MUTABLE,"Array positions start at zero, the length is one more than the last index, and the contents can be changed in place.",JS_FAM07_ARRAY_ACCESS,Reading and changing array contents,Give the contents or length of an array after described operations.,D2,D4,APPLY,mcq_single,One-based indexing; length confused with the last index; an out-of-range read assumed to fail rather than give an empty value. The last differs from Python and is worth measuring.,JS_RG_ARRAYS,,0,1,1,1,0,3
JS_BASICS,JavaScript Basics,JS_C08_FUNCTIONS,Functions,JS_F08_FUNCTIONS_TAKE_AND_RETURN,A function receives arguments and gives back a value; without a return it gives back the empty value.,JS_FAM08_FUNCTION_RESULT,What a call evaluates to,"Give what a call produces, including when the function has no return.",D2,D4,APPLY,mcq_single,A logged value assumed to be returned; the empty value reported as zero or as an error; code after the return assumed to run.,JS_RG_FUNCTIONS,"Overlaps FUNCTIONS_BASICS by design; different skill, so a separate reassessment group by rule.",0,1,1,1,0,3
JS_BASICS,JavaScript Basics,JS_C09_OBJECTS,Objects,JS_F09_OBJECTS_HOLD_NAMED_VALUES,"An object holds values under names, read either by dot or by bracket, and a missing name gives the empty value.",JS_FAM09_OBJECT_ACCESS,Reading a value out of an object,"Give the value a described access produces, including for a name that is absent.",D2,D4,APPLY,mcq_single,A missing property assumed to fail rather than give the empty value; bracket access with an unquoted name assumed to work; a nested access assumed safe when the outer value is absent.,JS_RG_OBJECTS,,0,1,1,1,0,3
JS_BASICS,JavaScript Basics,JS_C10_REFERENCES,Sharing a value,JS_F10_OBJECTS_ARE_SHARED_BY_REFERENCE,Assigning an array or object to another name shares it; changing one changes the other.,JS_FAM10_REFERENCE_SHARING,Reasoning about two names for one value,Give the contents of both names after one is modified.,D2,D4,ANALYZE,mcq_single,The second name assumed to be an independent copy; numbers assumed to share the same way; the original assumed frozen because it was declared constant. All three are held simultaneously by beginners.,JS_RG_OBJECTS,The single most consequential JS fact after equality.,0,1,1,1,0,3
JS_BASICS,JavaScript Basics,JS_C11_TRACING,Tracing,JS_F11_FRAGMENT_HAS_ONE_OUTPUT,"A fragment combining values, a condition and a loop produces one determinate output.",JS_FAM11_FRAGMENT_TRACE,Tracing a short fragment to its output,"Give the logged output of a fragment using assignment, a condition and a loop.",D3,D4,APPLY,mcq_single,The result of one extra or one fewer iteration; the value before the final update; the answer from the other branch. Each distractor reachable by one identifiable slip.,JS_RG_TRACING,,0,0,1,1,0,2
JS_BASICS,JavaScript Basics,JS_C12_ERRORS,Failures,JS_F12_FAILURES_HAVE_KINDS,"A fragment can fail to run, fail while running, or run and be wrong, and each has different evidence.",JS_FAM12_FAILURE_DIAGNOSIS,Diagnosing how a fragment failed,"Given a fragment and what happened, identify the fault.",D3,D4,ANALYZE,mcq_single,A logic fault reported as a crash; reading a property of an absent value reported as a silent empty result (it fails); a value that is quietly wrong reported as an error.,JS_RG_DIAGNOSIS,,0,0,1,1,0,2
JS_BASICS,JavaScript Basics,JS_C05_EQUALITY,Comparing values,JS_F13_CONVERSION_SURPRISES,Automatic type conversion makes some comparisons and sums behave unexpectedly.,JS_FAM13_CONVERSION_DIAGNOSIS,Diagnosing a fault caused by conversion,"Given code producing a surprising result, identify where conversion caused it.",D3,D5,ANALYZE,mcq_single,The comparison blamed where the concatenation is at fault; a type error claimed where conversion succeeded quietly; the input blamed rather than the operator. D5 uses a total that is a string because one input never converted.,JS_RG_DIAGNOSIS,Same fact family as equality; the measurement is diagnosis rather than prediction.,0,0,1,1,3,5
JS_BASICS,JavaScript Basics,JS_C13_EDGE_CASES,Edge cases,JS_F14_EMPTY_AND_ABSENT_VALUES,"Empty arrays, absent properties and the two empty values are where working code stops working.",JS_FAM14_EMPTY_VALUE_BEHAVIOUR,Behaviour on empty or absent values,Say what a fragment does when its input is empty or a property is absent.,D4,D5,ANALYZE,mcq_single,The ordinary-input answer; a crash where the result is quietly wrong; a quiet result where it genuinely crashes. Summing an empty array against averaging one is the sharpest pair.,JS_RG_ROBUSTNESS,,0,0,0,1,4,5
JS_BASICS,JavaScript Basics,JS_C14_EQUIVALENCE,Equivalent code,JS_F15_FRAGMENT_EQUIVALENCE,"Two fragments can agree on ordinary values and differ on empty, absent or mixed-type ones.",JS_FAM15_FRAGMENT_EQUIVALENCE,Judging whether two fragments always agree,"Decide whether two fragments behave identically, and name an input that separates them.",D4,D5,EVALUATE,mcq_single,A pair differing only on an empty array; one differing only between the two equality forms; a genuinely equivalent pair. All must look interchangeable.,JS_RG_EQUALITY,,0,0,0,1,3,4
JS_DOM,JavaScript DOM,JD_C01_WHAT_THE_DOM_IS,The page as an object,JD_F01_DOM_IS_A_LIVE_TREE,The browser turns the markup into a tree of objects that scripts can read and change while the page is open.,JD_FAM01_DOM_RECOGNITION,Recognising what the DOM is,Identify what the DOM is and how it relates to the delivered file.,D1,D2,REMEMBER,mcq_single,The DOM described as the source file; as a browser feature you enable; as something only frameworks use. The source-file conflation blocks everything else in the skill.,JD_RG_MODEL,,4,1,0,0,0,5
JS_DOM,JavaScript DOM,JD_C02_FINDING,Finding elements,JD_F02_SELECTION_RETURNS_ELEMENTS_OR_NOTHING,"Looking for an element gives you that element, a collection, or nothing at all.",JD_FAM02_SELECTION_RESULT_RECOGNITION,Recognising what a lookup returns,"Say whether a described lookup yields one element, several, or nothing.",D1,D2,REMEMBER,mcq_single,A single-element lookup assumed to return a collection and vice versa; a failed lookup assumed to throw rather than give nothing. The nothing case causes the commonest DOM crash.,JD_RG_SELECTION,,3,1,0,0,0,4
JS_DOM,JavaScript DOM,JD_C03_EVENTS,Events,JD_F03_EVENTS_RUN_CODE_LATER,"Code attached to an event runs when the event happens, not when it is attached.",JD_FAM03_EVENT_TIMING_RECOGNITION,Recognising when handler code runs,"Say whether attached code has run yet, at a described point.",D1,D2,UNDERSTAND,mcq_single,The handler assumed to run at the moment it is attached — the mistake that produces a call where a reference was wanted; assumed to run once and then detach; assumed to run only after a reload.,JD_RG_EVENTS,,3,1,0,0,0,4
JS_DOM,JavaScript DOM,JD_C02_FINDING,Finding elements,JD_F04_LOOKUP_MATCHES_BY_SELECTOR,An element lookup matches the same way a stylesheet selector does.,JD_FAM04_SELECTION_MATCHING,Deciding which element a lookup finds,"Given markup and a lookup, say which element or how many are found.",D2,D3,APPLY,mcq_single,A single-result lookup assumed to find the last match rather than the first; a class lookup assumed to find one; a descendant lookup read as requiring a direct child. Show markup in the stem.,JD_RG_SELECTION,Depends on HT_FAM11 and CS_FAM04; the same selector reasoning applied to a different purpose.,0,1,1,0,0,2
JS_DOM,JavaScript DOM,JD_C04_READING,Reading from an element,JD_F05_TEXT_AND_MARKUP_DIFFER,Reading an element's text gives the words; reading its markup gives the tags as well.,JD_FAM05_READ_ELEMENT_CONTENT,What reading an element gives you,"Given markup, say what a described read produces.",D2,D3,APPLY,mcq_single,Text read as including the tags; markup read as excluding them; nested element text omitted. Nested markup is required or the two reads look identical.,JD_RG_READ_WRITE,,0,1,1,0,0,2
