skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C01_STATEMENTS,Reading a claim precisely,AL_F01_CLAIMS_HAVE_SCOPE,A claim about all members of a group says something different from a claim about some of them.,AL_FAM01_CLAIM_SCOPE,Recognising how much a claim asserts,"Given a statement, say whether it is about all, some, or none of a group.",D1,D2,REMEMBER,mcq_single,A some-claim read as an all-claim — the error behind most invalid inferences; a none-claim read as a some-not claim; a claim about a subset read as about the whole.,AL_RG_STATEMENTS,,4,1,0,0,0,5
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C01_STATEMENTS,Reading a claim precisely,AL_F02_NEGATION_HAS_A_FORM,"The denial of ""all are"" is ""at least one is not"", not ""none are"".",AL_FAM02_NEGATION_FORM,Choosing the denial of a claim,"Given a claim, choose the statement that denies it exactly.",D1,D2,REMEMBER,mcq_single,"""None are"" offered as the denial of ""all are"" — the classic over-negation; the original claim restated; a stronger claim than the denial requires.",AL_RG_STATEMENTS,,3,1,0,0,0,4
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C02_SETS,Groups that overlap,AL_F03_GROUPS_CAN_OVERLAP,"Two groups may overlap entirely, partly, or not at all, and a statement usually does not settle which.",AL_FAM03_OVERLAP_RECOGNITION,Recognising what an overlap statement fixes,"Given two groups and a statement relating them, say what is settled about their overlap.",D1,D2,UNDERSTAND,mcq_single,"A partial overlap read as total; ""some A are B"" read as implying some A are not B; disjointness assumed where nothing said so.",AL_RG_SETS,,3,1,0,0,0,4
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C03_INFERENCE,Drawing a conclusion,AL_F04_ONE_STEP_FOLLOWS_OR_DOES_NOT,A conclusion either follows from the statements given or it does not; nothing outside them may be used.,AL_FAM04_SINGLE_INFERENCE,Deciding whether a one-step conclusion follows,"Given one or two statements, say whether a stated conclusion follows.",D2,D3,APPLY,mcq_single,A conclusion that is true in the world but does not follow — the essential distractor; one that follows from a reversed statement; one requiring an extra unstated fact.,AL_RG_INFERENCE,"Real-world truth must be irrelevant, and at least one distractor should be plainly true and still invalid.",0,1,1,0,0,2
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C02_SETS,Groups that overlap,AL_F05_MEMBERSHIP_CHAINS,Membership passes along a chain of all-claims but not along some-claims.,AL_FAM05_MEMBERSHIP_CHAIN,Following membership through a chain,"Given a chain of group statements, say what follows about a named member.",D2,D3,APPLY,mcq_single,A chain of some-claims treated as transitive — the commonest failure; the chain followed backwards; a conclusion about the wrong group.,AL_RG_SETS,,0,1,1,0,0,2
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C03_INFERENCE,Drawing a conclusion,AL_F06_TWO_PREMISES_COMBINE,Two statements together may support a conclusion neither supports alone.,AL_FAM06_TWO_PREMISE_INFERENCE,Combining two statements,"Given two statements, choose the conclusion they jointly support.",D2,D4,ANALYZE,mcq_single,A conclusion following from one statement alone; one requiring a third; one that reverses the direction of the second. All must be about the right subject.,AL_RG_INFERENCE,,0,1,1,1,0,3
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C04_VALIDITY,When reasoning fails,AL_F07_INVALID_STEPS_HAVE_SHAPES,"An invalid step has a recognisable shape — reversing a conditional, treating some as all, concluding from a single case.",AL_FAM07_INVALID_STEP_DETECTION,Finding the step that does not follow,"Given a short argument, identify the step that is not warranted.",D2,D4,ANALYZE,mcq_single,"Steps that are valid; a step that is valid but uninteresting; the conclusion blamed rather than the step. Exactly one step must be unwarranted, and the argument must reach a plausible conclusion.",AL_RG_VALIDITY,A plausible conclusion from invalid reasoning is the point — otherwise students answer from the conclusion.,0,1,1,1,0,3
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C05_CONDITIONALS,If-then statements,AL_F08_CONDITIONAL_DIRECTION_MATTERS,"From ""if A then B"" and B, nothing follows about A; from ""if A then B"" and not-B, it follows that not-A.",AL_FAM08_CONDITIONAL_REASONING,Reasoning in the right direction from a conditional,"Given a conditional and one further fact, say what follows.",D2,D4,APPLY,mcq_single,"The converse asserted — affirming the consequent, the most common error in the whole skill; the inverse asserted; ""nothing follows"" chosen where something does.",AL_RG_CONDITIONALS,"Include cases where the honest answer IS ""nothing follows"".",0,1,1,1,0,3
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C06_ORDERING,Ordering under constraints,AL_F09_CONSTRAINTS_LIMIT_ARRANGEMENTS,"A set of ordering constraints may fix a position, rule some out, or leave several possible.",AL_FAM09_ORDERING_CONSTRAINTS,Deducing a position from ordering constraints,"Given constraints on an order, say what is fixed about a named item.",D2,D4,ANALYZE,mcq_single,"A position consistent with some constraints and not all; a position fixed by an assumption nobody stated; ""cannot be determined"" where the constraints do fix it. Keep to four or five items so it stays reasoning rather than bookkeeping.",AL_RG_CONSTRAINTS,,0,1,1,1,0,3
APTITUDE_REASONING_LOGIC,Reasoning: Logic Puzzles,AL_C07_CLASSIFICATION,Grouping by a rule,AL_F10_A_GROUPING_IMPLIES_A_RULE,"Items grouped together share a property, and stating that property is what identifies the odd one.",AL_FAM10_GROUPING_RULE,Stating the rule behind a grouping,"Given a group of items and one that does not belong, state the property that separates them.",D2,D4,ANALYZE,mcq_single,A property shared by all including the odd one; a property that separates a different item; a property true of the group but not the discriminating one. Asking for the RULE rather than the odd item is what stops a lucky guess.,AL_RG_CLASSIFICATION,"Items must be computing or everyday, never obscure general knowledge.",0,1,1,1,0,3
